Date,High,Low,Open,Close,Volume,Adj Close
2006-05-25,4.605000019073486,4.019999980926514,4.03000020980835,4.599999904632568,395343000.0,3.4437382221221924
2006-05-26,4.673999786376953,4.410999774932861,4.630000114440918,4.493000030517578,103044000.0,3.3636343479156494
2006-05-30,4.498000144958496,4.284999847412109,4.497000217437744,4.400000095367432,49898000.0,3.2940099239349365
2006-05-31,4.535999774932861,4.434999942779541,4.434999942779541,4.49399995803833,30002000.0,3.364381790161133
2006-06-01,4.809999942779541,4.489999771118164,4.493000030517578,4.750999927520752,62344000.0,3.5567822456359863
2006-06-02,4.869999885559082,4.678999900817871,4.849999904632568,4.698999881744385,37253000.0,3.517853021621704
2006-06-05,4.925000190734863,4.699999809265137,4.704999923706055,4.914999961853027,37188000.0,3.6795597076416016
2006-06-06,5.063000202178955,4.78000020980835,4.998000144958496,4.829999923706055,49045000.0,3.6159250736236572
2006-06-07,4.840000152587891,4.675000190734863,4.833000183105469,4.760000228881836,25013000.0,3.5635201930999756
2006-06-08,4.771999835968018,4.550000190734863,4.760000228881836,4.771999835968018,34439000.0,3.5725035667419434
2006-06-09,4.880000114440918,4.76800012588501,4.880000114440918,4.7779998779296875,13372000.0,3.5769944190979004
2006-06-12,4.824999809265137,4.630000114440918,4.800000190734863,4.695000171661377,14546000.0,3.514859199523926
2006-06-13,4.735000133514404,4.53000020980835,4.619999885559082,4.550000190734863,16716000.0,3.406306028366089
2006-06-14,4.545000076293945,4.443999767303467,4.489999771118164,4.51200008392334,15971000.0,3.377856731414795
2006-06-15,4.611999988555908,4.513000011444092,4.539999961853027,4.59499979019165,16500000.0,3.439995288848877
2006-06-16,4.599999904632568,4.5,4.550000190734863,4.501999855041504,12280000.0,3.3703713417053223
2006-06-19,4.545000076293945,4.409999847412109,4.545000076293945,4.434000015258789,11509000.0,3.3194637298583984
2006-06-20,4.5,4.3470001220703125,4.473999977111816,4.4019999504089355,23792000.0,3.295506477355957
2006-06-21,4.5879998207092285,4.400000095367432,4.4019999504089355,4.53000020980835,18063000.0,3.3913331031799316
2006-06-22,4.695000171661377,4.5879998207092285,4.639999866485596,4.659999847412109,13038000.0,3.488656997680664
2006-06-23,4.793000221252441,4.686999797821045,4.698999881744385,4.695000171661377,11612000.0,3.514859199523926
2006-06-26,4.75,4.64300012588501,4.695000171661377,4.75,8565000.0,3.5560343265533447
2006-06-27,4.802999973297119,4.724999904632568,4.75,4.730999946594238,9826000.0,3.54180908203125
2006-06-28,4.739999771118164,4.650000095367432,4.684999942779541,4.696000099182129,8756000.0,3.51560640335083
2006-06-29,4.809000015258789,4.695000171661377,4.695000171661377,4.800000190734863,14470000.0,3.5934650897979736
2006-06-30,4.800000190734863,4.659999847412109,4.764999866485596,4.800000190734863,25964000.0,3.5934650897979736
2006-07-03,4.800000190734863,4.681000232696533,4.789999961853027,4.730000019073486,7029000.0,3.5410611629486084
2006-07-05,4.783999919891357,4.671000003814697,4.739999771118164,4.760000228881836,13266000.0,3.5635201930999756
2006-07-06,4.735000133514404,4.678999900817871,4.724999904632568,4.679999828338623,8097000.0,3.5036277770996094
2006-07-07,4.684999942779541,4.574999809265137,4.675000190734863,4.611999988555908,8380000.0,3.4527206420898438
2006-07-10,4.6570000648498535,4.611999988555908,4.619999885559082,4.64900016784668,4978000.0,3.4804210662841797
2006-07-11,4.64900016784668,4.53000020980835,4.64900016784668,4.635000228881836,8079000.0,3.469940423965454
2006-07-12,4.639999866485596,4.553999900817871,4.639999866485596,4.554999828338623,7672000.0,3.4100492000579834
2006-07-13,4.51800012588501,4.429999828338623,4.51800012588501,4.4720001220703125,16625000.0,3.3479130268096924
2006-07-14,4.4679999351501465,4.389999866485596,4.461999893188477,4.394999980926514,9663000.0,3.2902660369873047
